8.0, 14.025, 4.0, 8.0, 13.95, 4.0, 8.0, 13.872222, 4.0, 8.0, 13.791666, 4.0, 8.0, 13.708333, 4.0, 8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  13.150000,  4.000000
8.0, 13.95, 4.0, 8.0, 13.872222, 4.0, 8.0, 13.791666, 4.0, 8.0, 13.708333, 4.0, 8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  13.047222,  4.000000
8.0, 13.872222, 4.0, 8.0, 13.791666, 4.0, 8.0, 13.708333, 4.0, 8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.941667,  4.000000
8.0, 13.791666, 4.0, 8.0, 13.708333, 4.0, 8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.833333,  4.000000
8.0, 13.708333, 4.0, 8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.722222,  4.000000
8.0, 13.622222, 4.0, 8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.608334,  4.000000
8.0, 13.533333, 4.0, 8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.491667,  4.000000
8.0, 13.441667, 4.0, 8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.372222,  4.000000
8.0, 13.347222, 4.0, 8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.250000,  4.000000
8.0, 13.25, 4.0, 8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  12.125000,  4.000000
8.0, 13.15, 4.0, 8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.997222,  4.000000
8.0, 13.047222, 4.0, 8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.866667,  4.000000
8.0, 12.941667, 4.0, 8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.733334,  4.000000
8.0, 12.833333, 4.0, 8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.597222,  4.000000
8.0, 12.722222, 4.0, 8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.458334,  4.000000
8.0, 12.608334, 4.0, 8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.316668,  4.000000
8.0, 12.491667, 4.0, 8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.172223,  4.000000
8.0, 12.372222, 4.0, 8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  11.025001,  4.000000
8.0, 12.25, 4.0, 8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.875001,  4.000000
8.0, 12.125, 4.0, 8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.722223,  4.000000
8.0, 11.997222, 4.0, 8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.566668,  4.000000
8.0, 11.866667, 4.0, 8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.408334,  4.000000
8.0, 11.733334, 4.0, 8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.247223,  4.000000
8.0, 11.597222, 4.0, 8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  10.083334,  4.000000
8.0, 11.458334, 4.0, 8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  9.916667,  4.000000
8.0, 11.316668, 4.0, 8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  9.747223,  4.000000
8.0, 11.172223, 4.0, 8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  9.575001,  4.000000
8.0, 11.025001, 4.0, 8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 8.000000,  9.400001,  4.000000
8.0, 10.875001, 4.0, 8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.907029,  9.333159,  4.000000
8.0, 10.722223, 4.0, 8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.814001,  9.263758,  4.000000
8.0, 10.566668, 4.0, 8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.720599,  9.192025,  4.000000
8.0, 10.408334, 4.0, 8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.626626,  9.118197,  4.000000
8.0, 10.247223, 4.0, 8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.531924,  9.042461,  4.000000
8.0, 10.083334, 4.0, 8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.436370,  8.964967,  4.000000
8.0, 9.916667, 4.0, 8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.339861,  8.885835,  4.000000
8.0, 9.747223, 4.0, 8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.242319,  8.805161,  4.000000
8.0, 9.575001, 4.0, 8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.143678,  8.723021,  4.000000
8.0, 9.400001, 4.0, 7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 7.043887,  8.639478,  4.000000
7.907029, 9.333159, 4.0, 7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.942904,  8.554580,  4.000000
7.814001, 9.263758, 4.0, 7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0, 6.942904, 8.55458, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.840699,  8.468367,  4.000000
7.720599, 9.192025, 4.0, 7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0, 6.942904, 8.55458, 4.0, 6.840699, 8.468367, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.737242,  8.380870,  4.000000
7.626626, 9.118197, 4.0, 7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0, 6.942904, 8.55458, 4.0, 6.840699, 8.468367, 4.0, 6.737242, 8.38087, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.632514,  8.292114,  4.000000
7.531924, 9.042461, 4.0, 7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0, 6.942904, 8.55458, 4.0, 6.840699, 8.468367, 4.0, 6.737242, 8.38087, 4.0, 6.632514, 8.292114, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.526498,  8.202121,  4.000000
7.43637, 8.964967, 4.0, 7.339861, 8.885835, 4.0, 7.242319, 8.805161, 4.0, 7.143678, 8.723021, 4.0, 7.043887, 8.639478, 4.0, 6.942904, 8.55458, 4.0, 6.840699, 8.468367, 4.0, 6.737242, 8.38087, 4.0, 6.632514, 8.292114, 4.0, 6.526498, 8.202121, 4.0,  0.706858,  0.100000,  0.100000,  0.000000, 6.419180,  8.110905,  4.000000
